step,epoch,loss,cosine,pred_norm,target_norm,lr,ema
1779,2,0.0018328921869397163,,,,1.3350000000000001e-05,1.0
1780,2,0.0018614570144563913,,,,1.3357499999999999e-05,1.0
1781,2,0.001799125107936561,,,,1.3365e-05,1.0
1782,2,0.0018368215532973409,,,,1.3372500000000001e-05,1.0
1783,2,0.0018464834429323673,,,,1.3379999999999999e-05,1.0
1784,2,0.0018548629013821483,,,,1.33875e-05,1.0
1785,2,0.0018066620687022805,,,,1.3395000000000001e-05,1.0
1786,2,0.0018481132574379444,,,,1.34025e-05,1.0
1787,2,0.0018439004197716713,,,,1.341e-05,1.0
1788,2,0.0018409391632303596,,,,1.34175e-05,1.0
1789,2,0.0018118281150236726,,,,1.3425000000000001e-05,1.0
1790,2,0.0018490925431251526,,,,1.34325e-05,1.0
1791,2,0.0018589149694889784,,,,1.344e-05,1.0
1792,2,0.0018110196106135845,,,,1.3447500000000001e-05,1.0
1793,2,0.00182242167647928,,,,1.3455e-05,1.0
1794,2,0.0018480541184544563,,,,1.34625e-05,1.0
1795,2,0.0018371859332546592,,,,1.3470000000000001e-05,1.0
1796,2,0.0018368256278336048,,,,1.34775e-05,1.0
1797,2,0.0018436070531606674,,,,1.3485e-05,1.0
1798,2,0.0018468665657564998,,,,1.3492500000000002e-05,1.0
1799,2,0.0017995600355789065,0.7696563601493835,1.0,1.0,1.35e-05,1.0
1800,2,0.001794361392967403,,,,1.35075e-05,1.0
1801,2,0.0017686730716377497,,,,1.3515e-05,1.0
1802,2,0.001835908042266965,,,,1.35225e-05,1.0
1803,2,0.0018335736822336912,,,,1.3530000000000001e-05,1.0
1804,2,0.0018469206988811493,,,,1.35375e-05,1.0
1805,2,0.001841532182879746,,,,1.3545e-05,1.0
1806,2,0.0017926706932485104,,,,1.3552500000000001e-05,1.0
1807,2,0.0018403833964839578,,,,1.356e-05,1.0
1808,2,0.0017811087891459465,,,,1.35675e-05,1.0
1809,2,0.0017173895612359047,,,,1.3575e-05,1.0
1810,2,0.001848303945735097,,,,1.35825e-05,1.0
1811,2,0.0017979536205530167,,,,1.359e-05,1.0
1812,2,0.0018049206119030714,,,,1.35975e-05,1.0
1813,2,0.001861585071310401,,,,1.3605000000000001e-05,1.0
1814,2,0.00181764573790133,,,,1.3612499999999999e-05,1.0
1815,2,0.0018269746797159314,,,,1.362e-05,1.0
1816,2,0.001779645448550582,,,,1.3627500000000001e-05,1.0
1817,2,0.0018021499272435904,,,,1.3634999999999999e-05,1.0
1818,2,0.0018462593434378505,,,,1.36425e-05,1.0
1819,2,0.0017657519783824682,,,,1.3650000000000001e-05,1.0
1820,2,0.0017355205491185188,,,,1.36575e-05,1.0
1821,2,0.001758623169735074,,,,1.3665e-05,1.0
1822,2,0.001814334886148572,,,,1.36725e-05,1.0
1823,2,0.0018257161136716604,,,,1.3680000000000001e-05,1.0
1824,2,0.0018284004181623459,,,,1.36875e-05,1.0
1825,2,0.0017934746574610472,,,,1.3695e-05,1.0
1826,2,0.0018325019627809525,,,,1.3702500000000001e-05,1.0
1827,2,0.0018073630053550005,,,,1.371e-05,1.0
1828,2,0.0018147522350773215,,,,1.37175e-05,1.0
1829,2,0.0018365480937063694,,,,1.3725000000000002e-05,1.0
1830,2,0.0018206872045993805,,,,1.37325e-05,1.0
1831,2,0.0017337159952148795,,,,1.374e-05,1.0
1832,2,0.001832299865782261,,,,1.3747500000000002e-05,1.0
1833,2,0.0017477991059422493,,,,1.3755e-05,1.0
1834,2,0.0018005049787461758,,,,1.37625e-05,1.0
1835,2,0.0018150968244299293,,,,1.377e-05,1.0
1836,2,0.0017846524715423584,,,,1.37775e-05,1.0
1837,2,0.0017748239915817976,,,,1.3785000000000001e-05,1.0
1838,2,0.001761827152222395,,,,1.37925e-05,1.0
1839,2,0.0018294798210263252,,,,1.38e-05,1.0
1840,2,0.0018027847399935126,,,,1.38075e-05,1.0
1841,2,0.001784688327461481,,,,1.3815e-05,1.0
1842,2,0.0018318083602935076,,,,1.38225e-05,1.0
1843,2,0.001824001781642437,,,,1.383e-05,1.0
1844,2,0.001830249559134245,,,,1.3837500000000001e-05,1.0
1845,2,0.0017758801113814116,,,,1.3845e-05,1.0
1846,2,0.0017569712363183498,,,,1.38525e-05,1.0
1847,2,0.0017696557333692908,,,,1.3860000000000001e-05,1.0
1848,2,0.0018082521855831146,,,,1.3867499999999999e-05,1.0
1849,2,0.0017629292560741305,,,,1.3875e-05,1.0
1850,2,0.0017526336014270782,,,,1.3882500000000001e-05,1.0
1851,2,0.0018008968327194452,,,,1.3889999999999999e-05,1.0
1852,2,0.0018001109128817916,,,,1.38975e-05,1.0
1853,2,0.001839140895754099,,,,1.3905e-05,1.0
1854,2,0.0017989820335060358,,,,1.39125e-05,1.0
1855,2,0.0017607875633984804,,,,1.392e-05,1.0
1856,2,0.0017263784538954496,,,,1.39275e-05,1.0
1857,2,0.001806977204978466,,,,1.3935000000000001e-05,1.0
1858,2,0.0018152340780943632,,,,1.39425e-05,1.0
1859,2,0.0017265971982851624,,,,1.395e-05,1.0
1860,2,0.001796723809093237,,,,1.3957500000000001e-05,1.0
1861,2,0.001756636775098741,,,,1.3965e-05,1.0
1862,2,0.001827612635679543,,,,1.39725e-05,1.0
1863,2,0.0017883430700749159,,,,1.3980000000000002e-05,1.0
1864,2,0.0018201519269496202,,,,1.39875e-05,1.0
1865,2,0.0018009343184530735,,,,1.3995e-05,1.0
1866,2,0.0017841204535216093,,,,1.4002500000000002e-05,1.0
1867,2,0.0017917316872626543,,,,1.401e-05,1.0
1868,2,0.001709511736407876,,,,1.4017500000000001e-05,1.0
1869,2,0.0017808382399380207,,,,1.4025e-05,1.0
1870,2,0.0018027059268206358,,,,1.40325e-05,1.0
1871,2,0.0017931252950802445,,,,1.4040000000000001e-05,1.0
1872,2,0.0017085748258978128,,,,1.40475e-05,1.0
1873,2,0.0017815690953284502,,,,1.4055e-05,1.0
1874,2,0.0018244389211758971,,,,1.40625e-05,1.0
1875,2,0.0017783531220629811,,,,1.407e-05,1.0
1876,2,0.0017951771151274443,,,,1.40775e-05,1.0
1877,2,0.0017821644432842731,,,,1.4085e-05,1.0
1878,2,0.0018024698365479708,,,,1.4092500000000001e-05,1.0
1879,2,0.001818605000153184,,,,1.41e-05,1.0
1880,2,0.001809318084269762,,,,1.41075e-05,1.0
1881,2,0.001794921699911356,,,,1.4115000000000001e-05,1.0
1882,2,0.0018160648178309202,,,,1.4122499999999999e-05,1.0
1883,2,0.001752681564539671,,,,1.413e-05,1.0
1884,2,0.0017576615791767836,,,,1.4137500000000001e-05,1.0
1885,2,0.0017725944053381681,,,,1.4145e-05,1.0
1886,2,0.001707888557575643,,,,1.41525e-05,1.0
1887,2,0.0017470591701567173,,,,1.416e-05,1.0
1888,2,0.0017724809003993869,,,,1.41675e-05,1.0
1889,2,0.0018038514535874128,,,,1.4175e-05,1.0
1890,2,0.0017703333869576454,,,,1.41825e-05,1.0
1891,2,0.0017921357648447156,,,,1.4190000000000001e-05,1.0
1892,2,0.0018255403265357018,,,,1.4197500000000001e-05,1.0
1893,2,0.0017523106653243303,,,,1.4205e-05,1.0
1894,2,0.0017913773190230131,,,,1.4212500000000002e-05,1.0
1895,2,0.001751870266161859,,,,1.422e-05,1.0
1896,2,0.0017870450392365456,,,,1.42275e-05,1.0
1897,2,0.0017832578159868717,,,,1.4235000000000002e-05,1.0
1898,2,0.001780070480890572,,,,1.42425e-05,1.0
1899,2,0.0018050885992124677,,,,1.425e-05,1.0
1900,2,0.0017990279011428356,,,,1.42575e-05,1.0
1901,2,0.0017879887018352747,,,,1.4265e-05,1.0
1902,2,0.0017858794890344143,,,,1.4272500000000001e-05,1.0
1903,2,0.0017918895464390516,,,,1.428e-05,1.0
1904,2,0.0017353591974824667,,,,1.42875e-05,1.0
1905,2,0.0018122540786862373,,,,1.4295000000000001e-05,1.0
1906,2,0.0017860932275652885,,,,1.43025e-05,1.0
1907,2,0.0017610809300094843,,,,1.431e-05,1.0
1908,2,0.0017854219768196344,,,,1.43175e-05,1.0
1909,2,0.0017125628655776381,,,,1.4325000000000001e-05,1.0
1910,2,0.001744958688504994,,,,1.43325e-05,1.0
1911,2,0.0017606073524802923,,,,1.434e-05,1.0
1912,2,0.0017538948450237513,,,,1.4347500000000001e-05,1.0
1913,2,0.0018039928982034326,,,,1.4354999999999999e-05,1.0
1914,2,0.001817110925912857,,,,1.43625e-05,1.0
1915,2,0.0016829826636239886,,,,1.4370000000000001e-05,1.0
1916,2,0.0017743215430527925,,,,1.4377499999999999e-05,1.0
1917,2,0.0017996008973568678,,,,1.4385e-05,1.0
1918,2,0.0017153973458334804,,,,1.4392500000000002e-05,1.0
1919,2,0.0017966617597267032,,,,1.44e-05,1.0
1920,2,0.0017642739694565535,,,,1.44075e-05,1.0
1921,2,0.001772407442331314,,,,1.4415e-05,1.0
1922,2,0.0017806950490921736,,,,1.44225e-05,1.0
1923,2,0.0017750615952536464,,,,1.443e-05,1.0
1924,2,0.0017963829450309277,,,,1.44375e-05,1.0
1925,2,0.0017463243566453457,,,,1.4445e-05,1.0
1926,2,0.0017438344657421112,,,,1.44525e-05,1.0
1927,2,0.0017149103805422783,,,,1.446e-05,1.0
1928,2,0.0017604506574571133,,,,1.4467500000000002e-05,1.0
1929,2,0.0017777286702767015,,,,1.4475e-05,1.0
1930,2,0.0017265123315155506,,,,1.44825e-05,1.0
1931,2,0.0017792361322790384,,,,1.4490000000000002e-05,1.0
1932,2,0.0017968586180359125,,,,1.44975e-05,1.0
1933,2,0.0017615361139178276,,,,1.4505000000000001e-05,1.0
1934,2,0.0017887810245156288,,,,1.45125e-05,1.0
1935,2,0.0017440889496356249,,,,1.452e-05,1.0
1936,2,0.001736985519528389,,,,1.4527500000000001e-05,1.0
1937,2,0.0017215898260474205,,,,1.4535e-05,1.0
1938,2,0.0017280237516388297,,,,1.45425e-05,1.0
1939,2,0.001705550355836749,,,,1.455e-05,1.0
1940,2,0.001775743905454874,,,,1.45575e-05,1.0
1941,2,0.001790286973118782,,,,1.4565e-05,1.0
1942,2,0.0016939103370532393,,,,1.45725e-05,1.0
1943,2,0.0017683298792690039,,,,1.4580000000000001e-05,1.0
1944,2,0.0016815701965242624,,,,1.45875e-05,1.0
1945,2,0.0017626609187573195,,,,1.4595e-05,1.0
1946,2,0.0017673145048320293,,,,1.4602500000000001e-05,1.0
1947,2,0.0017659843433648348,,,,1.4609999999999999e-05,1.0
1948,2,0.0017273264238610864,,,,1.46175e-05,1.0
1949,2,0.0017485644202679396,,,,1.4625000000000001e-05,1.0
1950,2,0.0017144542653113604,,,,1.46325e-05,1.0
1951,2,0.0017490044701844454,,,,1.464e-05,1.0
1952,2,0.0017611165530979633,,,,1.4647500000000002e-05,1.0
1953,2,0.0017371037974953651,,,,1.4655e-05,1.0
1954,2,0.0017183502204716206,,,,1.46625e-05,1.0
1955,2,0.001745672314427793,,,,1.467e-05,1.0
1956,2,0.0017179748974740505,,,,1.46775e-05,1.0
1957,2,0.0017548964824527502,,,,1.4685000000000001e-05,1.0
1958,2,0.001746159279718995,,,,1.46925e-05,1.0
1959,2,0.0017812077421694994,,,,1.47e-05,1.0
1960,2,0.0017291372641921043,,,,1.47075e-05,1.0
1961,2,0.0017684957711026073,,,,1.4715e-05,1.0
1962,2,0.0017091191839426756,,,,1.4722500000000002e-05,1.0
1963,2,0.0017701743636280298,,,,1.473e-05,1.0
1964,2,0.0017206337070092559,,,,1.47375e-05,1.0
1965,2,0.0017310144612565637,,,,1.4745000000000002e-05,1.0
1966,2,0.0017438371432945132,,,,1.47525e-05,1.0
1967,2,0.0017710647080093622,,,,1.4760000000000001e-05,1.0
1968,2,0.0017529079923406243,,,,1.47675e-05,1.0
1969,2,0.0017446085112169385,,,,1.4775e-05,1.0
1970,2,0.0017435841728001833,,,,1.4782500000000001e-05,1.0
1971,2,0.0017307460075244308,,,,1.479e-05,1.0
1972,2,0.0017086954321712255,,,,1.47975e-05,1.0
1973,2,0.001681371359154582,,,,1.4805e-05,1.0
1974,2,0.001703317859210074,,,,1.4812500000000001e-05,1.0
1975,2,0.0017130649648606777,,,,1.482e-05,1.0
1976,2,0.0017503236886113882,,,,1.48275e-05,1.0
1977,2,0.0017362362705171108,,,,1.4835000000000001e-05,1.0
1978,2,0.00177389953751117,,,,1.48425e-05,1.0
1979,2,0.0017700555035844445,,,,1.485e-05,1.0
1980,2,0.0017745323712006211,,,,1.4857500000000001e-05,1.0
1981,2,0.0016491338610649109,,,,1.4864999999999999e-05,1.0
1982,2,0.001743405475281179,,,,1.48725e-05,1.0
1983,2,0.0017133548390120268,,,,1.4880000000000002e-05,1.0
1984,2,0.001761480001732707,,,,1.48875e-05,1.0
1985,2,0.0017378706252202392,,,,1.4895e-05,1.0
1986,2,0.0017486878205090761,,,,1.49025e-05,1.0
1987,2,0.0017395622562617064,,,,1.491e-05,1.0
1988,2,0.0017347397515550256,,,,1.49175e-05,1.0
1989,2,0.0017372540896758437,,,,1.4925e-05,1.0
1990,2,0.0017293862765654922,,,,1.49325e-05,1.0
1991,2,0.0017607478657737374,,,,1.4940000000000001e-05,1.0
1992,2,0.0017162859439849854,,,,1.49475e-05,1.0
1993,2,0.0017457937356084585,,,,1.4955e-05,1.0
1994,2,0.0017470699967816472,,,,1.49625e-05,1.0
1995,2,0.0017160715069621801,,,,1.497e-05,1.0
1996,2,0.0017100197728723288,,,,1.4977500000000002e-05,1.0
1997,2,0.0017045477870851755,,,,1.4985e-05,1.0
1998,2,0.0017285998910665512,,,,1.4992500000000001e-05,1.0
1999,2,0.001725324196740985,0.7791585922241211,1.0,1.0,1.5e-05,1.0
2000,3,0.0016927754040807486,,,,1.50075e-05,1.0
2001,3,0.00167983362916857,,,,1.5015000000000001e-05,1.0
2002,3,0.001711245160549879,,,,1.50225e-05,1.0
2003,3,0.0017184853786602616,,,,1.503e-05,1.0
2004,3,0.0017502642003819346,,,,1.5037500000000001e-05,1.0
2005,3,0.001719467923976481,,,,1.5045e-05,1.0
2006,3,0.001759758684784174,,,,1.50525e-05,1.0
2007,3,0.0017348667606711388,,,,1.506e-05,1.0
2008,3,0.0017129407497122884,,,,1.5067500000000001e-05,1.0
2009,3,0.001685496186837554,,,,1.5075e-05,1.0
2010,3,0.0017202841117978096,,,,1.50825e-05,1.0
2011,3,0.001754093449562788,,,,1.5090000000000001e-05,1.0
2012,3,0.001728385454043746,,,,1.5097499999999999e-05,1.0
2013,3,0.0017032289179041982,,,,1.5105e-05,1.0
2014,3,0.0017216020496562123,,,,1.5112500000000001e-05,1.0
2015,3,0.0017324185464531183,,,,1.512e-05,1.0
2016,3,0.0016520458739250898,,,,1.51275e-05,1.0
2017,3,0.0017205285839736462,,,,1.5135000000000002e-05,1.0
2018,3,0.0017206803895533085,,,,1.51425e-05,1.0
2019,3,0.001728143310174346,,,,1.515e-05,1.0
2020,3,0.001714006531983614,,,,1.51575e-05,1.0
2021,3,0.0016780367586761713,,,,1.5165e-05,1.0
2022,3,0.0016846379730850458,,,,1.51725e-05,1.0
2023,3,0.0016840220196172595,,,,1.518e-05,1.0
2024,3,0.0017055771313607693,,,,1.51875e-05,1.0
2025,3,0.0016895668813958764,,,,1.5195e-05,1.0
2026,3,0.0017138967523351312,,,,1.52025e-05,1.0
2027,3,0.0016897856257855892,,,,1.521e-05,1.0
2028,3,0.0017324209911748767,,,,1.52175e-05,1.0
2029,3,0.0017255800776183605,,,,1.5225e-05,1.0
2030,3,0.0016836836002767086,,,,1.5232500000000002e-05,1.0
2031,3,0.0017289828974753618,,,,1.524e-05,1.0
2032,3,0.0016983681125566363,,,,1.5247500000000001e-05,1.0
2033,3,0.0017124377191066742,,,,1.5255e-05,1.0
2034,3,0.0017099441029131413,,,,1.52625e-05,1.0
2035,3,0.0017094939248636365,,,,1.527e-05,1.0
2036,3,0.0016669239848852158,,,,1.52775e-05,1.0
2037,3,0.001698698615655303,,,,1.5285e-05,1.0
2038,3,0.0017254850827157497,,,,1.52925e-05,1.0
2039,3,0.0016818419098854065,,,,1.5300000000000003e-05,1.0
2040,3,0.0017122358549386263,,,,1.53075e-05,1.0
2041,3,0.0017134887166321278,,,,1.5315e-05,1.0
2042,3,0.0017188920173794031,,,,1.53225e-05,1.0
2043,3,0.0017323873471468687,,,,1.533e-05,1.0
2044,3,0.0017172509105876088,,,,1.53375e-05,1.0
2045,3,0.0017049212474375963,,,,1.5345e-05,1.0
2046,3,0.0016811555251479149,,,,1.53525e-05,1.0
2047,3,0.001720435917377472,,,,1.5360000000000002e-05,1.0
2048,3,0.0016960224602371454,,,,1.53675e-05,1.0
2049,3,0.0017265835776925087,,,,1.5375e-05,1.0
2050,3,0.0017093117348849773,,,,1.53825e-05,1.0
2051,3,0.0017092309426516294,,,,1.539e-05,1.0
2052,3,0.0017058801604434848,,,,1.53975e-05,1.0
2053,3,0.0016615516506135464,,,,1.5405e-05,1.0
2054,3,0.0016653905622661114,,,,1.5412500000000002e-05,1.0
2055,3,0.0016852670814841986,,,,1.5419999999999998e-05,1.0
2056,3,0.0016450498951599002,,,,1.54275e-05,1.0
2057,3,0.0016584881814196706,,,,1.5435e-05,1.0
2058,3,0.001729205483570695,,,,1.54425e-05,1.0
2059,3,0.0017201348673552275,,,,1.545e-05,1.0
2060,3,0.0017106970772147179,,,,1.5457500000000002e-05,1.0
2061,3,0.0017163471784442663,,,,1.5465e-05,1.0
2062,3,0.0016415700083598495,,,,1.54725e-05,1.0
2063,3,0.0016958988271653652,,,,1.548e-05,1.0
2064,3,0.0016799198929220438,,,,1.54875e-05,1.0
2065,3,0.0016527079278603196,,,,1.5495e-05,1.0
2066,3,0.0016502493526786566,,,,1.55025e-05,1.0
2067,3,0.0016837995499372482,,,,1.5510000000000002e-05,1.0
2068,3,0.0016898649046197534,,,,1.55175e-05,1.0
2069,3,0.0017113599460572004,,,,1.5525e-05,1.0
2070,3,0.001611601561307907,,,,1.55325e-05,1.0
2071,3,0.001706133596599102,,,,1.554e-05,1.0
2072,3,0.0017060082172974944,,,,1.55475e-05,1.0
2073,3,0.0016421675682067871,,,,1.5555000000000003e-05,1.0
2074,3,0.0016495424788445234,,,,1.55625e-05,1.0
2075,3,0.0016814034897834063,,,,1.5570000000000002e-05,1.0
2076,3,0.00171748292632401,,,,1.55775e-05,1.0
2077,3,0.001690393197350204,,,,1.5585e-05,1.0
2078,3,0.0016792691312730312,,,,1.55925e-05,1.0
2079,3,0.0016547468258067966,,,,1.56e-05,1.0
2080,3,0.0016896578017622232,,,,1.56075e-05,1.0
2081,3,0.0016659712418913841,,,,1.5615e-05,1.0
2082,3,0.0016770295333117247,,,,1.56225e-05,1.0
2083,3,0.0016844617202877998,,,,1.563e-05,1.0
2084,3,0.0017119668191298842,,,,1.56375e-05,1.0
2085,3,0.0016995742917060852,,,,1.5645e-05,1.0
2086,3,0.0015572377014905214,,,,1.56525e-05,1.0
2087,3,0.0016700150445103645,,,,1.566e-05,1.0
2088,3,0.0016750320792198181,,,,1.5667500000000002e-05,1.0
2089,3,0.0016358410939574242,,,,1.5675e-05,1.0
2090,3,0.0016908596735447645,,,,1.56825e-05,1.0
2091,3,0.001639501890167594,,,,1.569e-05,1.0
2092,3,0.0016245088772848248,,,,1.56975e-05,1.0
2093,3,0.001683674519881606,,,,1.5705e-05,1.0
2094,3,0.0016881934134289622,,,,1.5712500000000002e-05,1.0
2095,3,0.0016377319116145372,,,,1.5720000000000002e-05,1.0
2096,3,0.0016429563984274864,,,,1.57275e-05,1.0
2097,3,0.0016761363949626684,,,,1.5734999999999998e-05,1.0
2098,3,0.0016534270253032446,,,,1.57425e-05,1.0
2099,3,0.0016539241187274456,,,,1.575e-05,1.0
2100,3,0.0016719151753932238,,,,1.57575e-05,1.0
2101,3,0.0016913794679567218,,,,1.5765000000000002e-05,1.0
2102,3,0.0016756014665588737,,,,1.5772500000000002e-05,1.0
2103,3,0.0016728212358430028,,,,1.5779999999999998e-05,1.0
2104,3,0.0016713545192033052,,,,1.57875e-05,1.0
2105,3,0.0016770416405051947,,,,1.5795e-05,1.0
2106,3,0.0016825883649289608,,,,1.58025e-05,1.0
2107,3,0.001666027819737792,,,,1.5810000000000003e-05,1.0
2108,3,0.0016699554398655891,,,,1.5817500000000002e-05,1.0
2109,3,0.00161270541138947,,,,1.5825e-05,1.0
2110,3,0.001685697352513671,,,,1.5832499999999998e-05,1.0
2111,3,0.0015689381398260593,,,,1.584e-05,1.0
2112,3,0.0016817188588902354,,,,1.58475e-05,1.0
2113,3,0.0016958598280325532,,,,1.5855e-05,1.0
2114,3,0.0016480634221807122,,,,1.5862500000000003e-05,1.0
2115,3,0.0016872086562216282,,,,1.587e-05,1.0
2116,3,0.001647794502787292,,,,1.58775e-05,1.0
2117,3,0.0016098776832222939,,,,1.5885e-05,1.0
2118,3,0.0016347169876098633,,,,1.58925e-05,1.0
2119,3,0.0016483728541061282,,,,1.59e-05,1.0
2120,3,0.0016208081506192684,,,,1.5907500000000003e-05,1.0
2121,3,0.001572492765262723,,,,1.5915000000000003e-05,1.0
2122,3,0.0016340170986950397,,,,1.59225e-05,1.0
2123,3,0.001654143095947802,,,,1.5929999999999998e-05,1.0
2124,3,0.001681973459199071,,,,1.59375e-05,1.0
2125,3,0.0016382505418732762,,,,1.5945e-05,1.0
2126,3,0.0016544503159821033,,,,1.59525e-05,1.0
2127,3,0.0016952517908066511,,,,1.5960000000000003e-05,1.0
2128,3,0.0016089738346636295,,,,1.59675e-05,1.0
2129,3,0.0016202859114855528,,,,1.5975e-05,1.0
2130,3,0.001692943274974823,,,,1.59825e-05,1.0
2131,3,0.0015885662287473679,,,,1.599e-05,1.0
2132,3,0.0016227620653808117,,,,1.59975e-05,1.0
2133,3,0.001639311434701085,,,,1.6005000000000003e-05,1.0
2134,3,0.0015973097179085016,,,,1.60125e-05,1.0
2135,3,0.0016355753177776933,,,,1.602e-05,1.0
2136,3,0.0016048713587224483,,,,1.60275e-05,1.0
2137,3,0.0016381244640797377,,,,1.6035e-05,1.0
2138,3,0.001611725427210331,,,,1.60425e-05,1.0
2139,3,0.0016151792369782925,,,,1.605e-05,1.0
2140,3,0.0016590692102909088,,,,1.60575e-05,1.0
2141,3,0.0016192554030567408,,,,1.6065e-05,1.0
2142,3,0.0016394967678934336,,,,1.60725e-05,1.0
2143,3,0.0016171339666470885,,,,1.6080000000000002e-05,1.0
2144,3,0.0016575362533330917,,,,1.60875e-05,1.0
2145,3,0.0015447258483618498,,,,1.6095e-05,1.0
2146,3,0.0016556569607928395,,,,1.61025e-05,1.0
2147,3,0.0016380335437133908,,,,1.611e-05,1.0
2148,3,0.001656998647376895,,,,1.61175e-05,1.0
2149,3,0.0016258431132882833,,,,1.6125e-05,1.0
2150,3,0.001642647315748036,,,,1.6132500000000002e-05,1.0
2151,3,0.0015937467105686665,,,,1.614e-05,1.0
2152,3,0.0015916177071630955,,,,1.61475e-05,1.0
2153,3,0.0016129452269524336,,,,1.6155e-05,1.0
2154,3,0.0015958058647811413,,,,1.61625e-05,1.0
2155,3,0.0016649373574182391,,,,1.617e-05,1.0
2156,3,0.0016570750158280134,,,,1.6177500000000002e-05,1.0
2157,3,0.0014885300770401955,,,,1.6185000000000002e-05,1.0
2158,3,0.001645231037400663,,,,1.61925e-05,1.0
2159,3,0.0016450256807729602,,,,1.62e-05,1.0
2160,3,0.0015868695918470621,,,,1.62075e-05,1.0
2161,3,0.0016474481672048569,,,,1.6215e-05,1.0
2162,3,0.0015889906790107489,,,,1.62225e-05,1.0
2163,3,0.0016419742023572326,,,,1.6230000000000002e-05,1.0
2164,3,0.0016557425260543823,,,,1.62375e-05,1.0
2165,3,0.0016600990202277899,,,,1.6244999999999998e-05,1.0
2166,3,0.001574265887029469,,,,1.62525e-05,1.0
2167,3,0.001585308345966041,,,,1.626e-05,1.0
2168,3,0.0015291225863620639,,,,1.62675e-05,1.0
2169,3,0.0016327768098562956,,,,1.6275000000000003e-05,1.0
2170,3,0.0016034708824008703,,,,1.6282500000000002e-05,1.0
2171,3,0.0016141191590577364,,,,1.6289999999999998e-05,1.0
2172,3,0.0016048143152147532,,,,1.62975e-05,1.0
2173,3,0.0016034934669733047,,,,1.6305e-05,1.0
2174,3,0.0016063882503658533,,,,1.63125e-05,1.0
2175,3,0.0015862821601331234,,,,1.632e-05,1.0
2176,3,0.00164039118681103,,,,1.6327500000000002e-05,1.0
2177,3,0.001620887080207467,,,,1.6335e-05,1.0
2178,3,0.001614005770534277,,,,1.6342499999999998e-05,1.0
2179,3,0.0015940347220748663,,,,1.635e-05,1.0
2180,3,0.0015960689634084702,,,,1.63575e-05,1.0
2181,3,0.0015873315278440714,,,,1.6365e-05,1.0
2182,3,0.0015845365123823285,,,,1.6372500000000003e-05,1.0
2183,3,0.0016205592546612024,,,,1.638e-05,1.0
2184,3,0.0016346646007150412,,,,1.63875e-05,1.0
2185,3,0.0015808653552085161,,,,1.6395e-05,1.0
2186,3,0.0016154595650732517,,,,1.64025e-05,1.0
2187,3,0.0016344459727406502,,,,1.641e-05,1.0
2188,3,0.001637688372284174,,,,1.64175e-05,1.0
2189,3,0.0015608827816322446,,,,1.6425000000000003e-05,1.0
2190,3,0.001561314333230257,,,,1.64325e-05,1.0
2191,3,0.0016360448207706213,,,,1.644e-05,1.0
2192,3,0.001600238960236311,,,,1.64475e-05,1.0
2193,3,0.001627289573661983,,,,1.6455e-05,1.0
2194,3,0.0015953689580783248,,,,1.64625e-05,1.0
2195,3,0.001585307065397501,,,,1.6470000000000003e-05,1.0
2196,3,0.0015751069877296686,,,,1.64775e-05,1.0
2197,3,0.0016296404646709561,,,,1.6485e-05,1.0
2198,3,0.0016272281063720584,,,,1.6492500000000002e-05,1.0
2199,3,0.001615728484466672,0.7931867837905884,1.0,1.0,1.65e-05,1.0
2200,3,0.0016169873997569084,,,,1.65075e-05,1.0
2201,3,0.0015814534854143858,,,,1.6515e-05,1.0
2202,3,0.0016066677635535598,,,,1.65225e-05,1.0
2203,3,0.0015740413218736649,,,,1.653e-05,1.0
2204,3,0.0015699169598519802,,,,1.65375e-05,1.0
2205,3,0.0016054961597546935,,,,1.6545e-05,1.0
2206,3,0.0015640127239748836,,,,1.65525e-05,1.0
2207,3,0.001567562110722065,,,,1.656e-05,1.0
2208,3,0.0015665567480027676,,,,1.65675e-05,1.0
2209,3,0.0016121893422678113,,,,1.6575e-05,1.0
2210,3,0.0016023177886381745,,,,1.65825e-05,1.0
2211,3,0.0015907163033261895,,,,1.6590000000000002e-05,1.0
2212,3,0.0016111440490931273,,,,1.65975e-05,1.0
2213,3,0.001558253774419427,,,,1.6605e-05,1.0
2214,3,0.001567858038470149,,,,1.6612499999999997e-05,1.0
2215,3,0.0016034769359976053,,,,1.662e-05,1.0
2216,3,0.0016136877238750458,,,,1.66275e-05,1.0
2217,3,0.0016125504625961185,,,,1.6635e-05,1.0
2218,3,0.0015910108340904117,,,,1.6642500000000002e-05,1.0
2219,3,0.0015726775163784623,,,,1.665e-05,1.0
2220,3,0.0016096478793770075,,,,1.6657499999999998e-05,1.0
2221,3,0.001534060575067997,,,,1.6665e-05,1.0
2222,3,0.0015629775589331985,,,,1.66725e-05,1.0
2223,3,0.0014686749782413244,,,,1.668e-05,1.0
2224,3,0.0015808026073500514,,,,1.6687500000000002e-05,1.0
2225,3,0.001496490673162043,,,,1.6695000000000002e-05,1.0
2226,3,0.001604865537956357,,,,1.67025e-05,1.0
2227,3,0.0015935024712234735,,,,1.6709999999999998e-05,1.0
2228,3,0.0015428760088980198,,,,1.67175e-05,1.0
2229,3,0.0015679863281548023,,,,1.6725e-05,1.0
2230,3,0.001609075698070228,,,,1.67325e-05,1.0
2231,3,0.0015986859798431396,,,,1.6740000000000002e-05,1.0
