fold,epoch,train_loss,val_loss,pearson,spearman,r2
,79,0.021942311040319427,0.01889849528670311,0.7472965717315674,0.7378913164138794,0.5476042032241821
,80,0.02200783973578179,0.018853244930505754,0.7464078068733215,0.7376303672790527,0.5474047660827637
,81,0.021868401566649428,0.01873658671975136,0.746515691280365,0.736892580986023,0.5509480237960815
,82,0.02180367243466991,0.018357635661959647,0.7484502196311951,0.7385317087173462,0.5586747527122498
,83,0.02198837308379093,0.018638332933187486,0.748038113117218,0.7382215857505798,0.5529307126998901
,84,0.021967931272517338,0.01857174765318632,0.7473678588867188,0.7373773455619812,0.553290843963623
,85,0.0220266209712418,0.01846727393567562,0.7475115656852722,0.7379623651504517,0.5556018948554993
,86,0.02176202455590857,0.018463777750730513,0.7484808564186096,0.7385003566741943,0.5570192337036133
,87,0.02184660478246094,0.018411869183182716,0.749126136302948,0.7394055724143982,0.5591589212417603
,88,0.02168991982863091,0.018492267467081547,0.7477275729179382,0.7378035187721252,0.5559132099151611
,89,0.021897903984726064,0.01845006160438061,0.7490226030349731,0.7388796210289001,0.5579931735992432
,90,0.021915895311106548,0.018418250791728496,0.7487935423851013,0.7385409474372864,0.557843804359436
,91,0.02184634901915151,0.018408997915685177,0.7492467164993286,0.7389223575592041,0.5589602589607239
,92,0.021781052545745774,0.01843964233994484,0.7490255236625671,0.7386792898178101,0.5583764314651489
,93,0.021847376037425925,0.01844043508172035,0.7486839294433594,0.7390759587287903,0.5579509139060974
,94,0.02167687437838257,0.018458901531994344,0.7489417791366577,0.7393262386322021,0.5578476786613464
,95,0.02192193907823893,0.018413420766592026,0.7489516735076904,0.7391296029090881,0.558372974395752
,96,0.02182821171487322,0.018426756374537945,0.7485392689704895,0.738554060459137,0.5577498078346252
,97,0.02175878823762483,0.01841954793781042,0.7491574883460999,0.7397010326385498,0.5586707592010498
,98,0.02183455657582767,0.01842557340860367,0.7489937543869019,0.7393618226051331,0.5581215023994446
,99,0.02156882001880077,0.018409017473459244,0.7490780353546143,0.7391541600227356,0.5583006739616394
,100,0.02166762179925595,0.01840309761464596,0.7489365935325623,0.7392194271087646,0.5583248138427734
